IssueID,RuleName,Severity,TableName,RowKey,Details,DetectedOn,Status
5245,TimeOverlap,High,campus_sections_assignments,SEC00831|SEC00839,FacultyID=EDU-F035; A=SEC00831 [2025-05-11 00:00 - 2025-08-17 00:00]; B=SEC00839 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5246,TimeOverlap,High,campus_sections_assignments,SEC00641|SEC00840,FacultyID=EDU-F077; A=SEC00641 [2025-05-06 00:00 - 2025-08-12 00:00]; B=SEC00840 [2025-05-05 00:00 - 2025-07-28 00:00],2025-09-28 20:10:54.3929671,Open
5247,TimeOverlap,High,campus_sections_assignments,SEC00771|SEC00840,FacultyID=EDU-F077; A=SEC00771 [2025-05-07 00:00 - 2025-08-06 00:00]; B=SEC00840 [2025-05-05 00:00 - 2025-07-28 00:00],2025-09-28 20:10:54.3929671,Open
5248,TimeOverlap,High,campus_sections_assignments,SEC00782|SEC00840,FacultyID=EDU-F077; A=SEC00782 [2025-05-08 00:00 - 2025-08-07 00:00]; B=SEC00840 [2025-05-05 00:00 - 2025-07-28 00:00],2025-09-28 20:10:54.3929671,Open
5249,TimeOverlap,High,campus_sections_assignments,SEC00789|SEC00840,FacultyID=EDU-F077; A=SEC00789 [2025-05-11 00:00 - 2025-08-17 00:00]; B=SEC00840 [2025-05-05 00:00 - 2025-07-28 00:00],2025-09-28 20:10:54.3929671,Open
5250,TimeOverlap,High,campus_sections_assignments,SEC00811|SEC00840,FacultyID=EDU-F077; A=SEC00811 [2025-05-09 00:00 - 2025-08-15 00:00]; B=SEC00840 [2025-05-05 00:00 - 2025-07-28 00:00],2025-09-28 20:10:54.3929671,Open
5251,TimeOverlap,High,campus_sections_assignments,SEC00663|SEC00841,FacultyID=EDU-F157; A=SEC00663 [2025-05-09 00:00 - 2025-08-15 00:00]; B=SEC00841 [2025-05-07 00:00 - 2025-08-13 00:00],2025-09-28 20:10:54.3929671,Open
5252,TimeOverlap,High,campus_sections_assignments,SEC00721|SEC00841,FacultyID=EDU-F157; A=SEC00721 [2025-05-08 00:00 - 2025-08-07 00:00]; B=SEC00841 [2025-05-07 00:00 - 2025-08-13 00:00],2025-09-28 20:10:54.3929671,Open
5253,TimeOverlap,High,campus_sections_assignments,SEC00807|SEC00841,FacultyID=EDU-F157; A=SEC00807 [2025-05-12 00:00 - 2025-08-11 00:00]; B=SEC00841 [2025-05-07 00:00 - 2025-08-13 00:00],2025-09-28 20:10:54.3929671,Open
5254,TimeOverlap,High,campus_sections_assignments,SEC00657|SEC00846,FacultyID=EDU-F189; A=SEC00657 [2025-05-12 00:00 - 2025-08-18 00:00]; B=SEC00846 [2025-05-08 00:00 - 2025-07-31 00:00],2025-09-28 20:10:54.3929671,Open
5255,TimeOverlap,High,campus_sections_assignments,SEC00824|SEC00846,FacultyID=EDU-F189; A=SEC00824 [2025-05-09 00:00 - 2025-08-01 00:00]; B=SEC00846 [2025-05-08 00:00 - 2025-07-31 00:00],2025-09-28 20:10:54.3929671,Open
5256,TimeOverlap,High,campus_sections_assignments,SEC00697|SEC00847,FacultyID=EDU-F259; A=SEC00697 [2025-05-06 00:00 - 2025-08-12 00:00]; B=SEC00847 [2025-05-12 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5257,TimeOverlap,High,campus_sections_assignments,SEC00779|SEC00847,FacultyID=EDU-F259; A=SEC00779 [2025-05-07 00:00 - 2025-07-30 00:00]; B=SEC00847 [2025-05-12 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5258,TimeOverlap,High,campus_sections_assignments,SEC00828|SEC00848,FacultyID=EDU-F017; A=SEC00828 [2025-05-08 00:00 - 2025-07-31 00:00]; B=SEC00848 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5259,TimeOverlap,High,campus_sections_assignments,SEC00756|SEC00850,FacultyID=EDU-F006; A=SEC00756 [2025-05-08 00:00 - 2025-07-31 00:00]; B=SEC00850 [2025-05-12 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5260,TimeOverlap,High,campus_sections_assignments,SEC00808|SEC00851,FacultyID=EDU-F222; A=SEC00808 [2025-05-11 00:00 - 2025-08-17 00:00]; B=SEC00851 [2025-05-11 00:00 - 2025-08-03 00:00],2025-09-28 20:10:54.3929671,Open
5261,TimeOverlap,High,campus_sections_assignments,SEC00674|SEC00853,FacultyID=nan; A=SEC00674 [2025-05-11 00:00 - 2025-08-03 00:00]; B=SEC00853 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5262,TimeOverlap,High,campus_sections_assignments,SEC00692|SEC00853,FacultyID=nan; A=SEC00692 [2025-05-11 00:00 - 2025-08-10 00:00]; B=SEC00853 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5263,TimeOverlap,High,campus_sections_assignments,SEC00734|SEC00853,FacultyID=nan; A=SEC00734 [2025-05-10 00:00 - 2025-08-16 00:00]; B=SEC00853 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5264,TimeOverlap,High,campus_sections_assignments,SEC00744|SEC00853,FacultyID=nan; A=SEC00744 [2025-05-11 00:00 - 2025-08-03 00:00]; B=SEC00853 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5265,TimeOverlap,High,campus_sections_assignments,SEC00750|SEC00853,FacultyID=nan; A=SEC00750 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00853 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5266,TimeOverlap,High,campus_sections_assignments,SEC00830|SEC00853,FacultyID=nan; A=SEC00830 [2025-05-11 00:00 - 2025-08-10 00:00]; B=SEC00853 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5267,TimeOverlap,High,campus_sections_assignments,SEC00781|SEC00856,FacultyID=EDU-F195; A=SEC00781 [2025-05-06 00:00 - 2025-07-29 00:00]; B=SEC00856 [2025-05-09 00:00 - 2025-08-01 00:00],2025-09-28 20:10:54.3929671,Open
5268,TimeOverlap,High,campus_sections_assignments,SEC00743|SEC00856,FacultyID=EDU-F195; A=SEC00743 [2025-05-10 00:00 - 2025-08-09 00:00]; B=SEC00856 [2025-05-09 00:00 - 2025-08-01 00:00],2025-09-28 20:10:54.3929671,Open
5269,TimeOverlap,High,campus_sections_assignments,SEC00770|SEC00857,FacultyID=EDU-F190; A=SEC00770 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00857 [2025-05-10 00:00 - 2025-08-02 00:00],2025-09-28 20:10:54.3929671,Open
5270,TimeOverlap,High,campus_sections_assignments,SEC00853|SEC00859,FacultyID=nan; A=SEC00853 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00859 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5271,TimeOverlap,High,campus_sections_assignments,SEC00674|SEC00859,FacultyID=nan; A=SEC00674 [2025-05-11 00:00 - 2025-08-03 00:00]; B=SEC00859 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5272,TimeOverlap,High,campus_sections_assignments,SEC00692|SEC00859,FacultyID=nan; A=SEC00692 [2025-05-11 00:00 - 2025-08-10 00:00]; B=SEC00859 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5273,TimeOverlap,High,campus_sections_assignments,SEC00734|SEC00859,FacultyID=nan; A=SEC00734 [2025-05-10 00:00 - 2025-08-16 00:00]; B=SEC00859 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5274,TimeOverlap,High,campus_sections_assignments,SEC00744|SEC00859,FacultyID=nan; A=SEC00744 [2025-05-11 00:00 - 2025-08-03 00:00]; B=SEC00859 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5275,TimeOverlap,High,campus_sections_assignments,SEC00750|SEC00859,FacultyID=nan; A=SEC00750 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00859 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5276,TimeOverlap,High,campus_sections_assignments,SEC00830|SEC00859,FacultyID=nan; A=SEC00830 [2025-05-11 00:00 - 2025-08-10 00:00]; B=SEC00859 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5277,TimeOverlap,High,campus_sections_assignments,SEC00641|SEC00860,FacultyID=EDU-F077; A=SEC00641 [2025-05-06 00:00 - 2025-08-12 00:00]; B=SEC00860 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5278,TimeOverlap,High,campus_sections_assignments,SEC00771|SEC00860,FacultyID=EDU-F077; A=SEC00771 [2025-05-07 00:00 - 2025-08-06 00:00]; B=SEC00860 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5279,TimeOverlap,High,campus_sections_assignments,SEC00782|SEC00860,FacultyID=EDU-F077; A=SEC00782 [2025-05-08 00:00 - 2025-08-07 00:00]; B=SEC00860 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5280,TimeOverlap,High,campus_sections_assignments,SEC00789|SEC00860,FacultyID=EDU-F077; A=SEC00789 [2025-05-11 00:00 - 2025-08-17 00:00]; B=SEC00860 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5281,TimeOverlap,High,campus_sections_assignments,SEC00811|SEC00860,FacultyID=EDU-F077; A=SEC00811 [2025-05-09 00:00 - 2025-08-15 00:00]; B=SEC00860 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5282,TimeOverlap,High,campus_sections_assignments,SEC00840|SEC00860,FacultyID=EDU-F077; A=SEC00840 [2025-05-05 00:00 - 2025-07-28 00:00]; B=SEC00860 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5283,TimeOverlap,High,campus_sections_assignments,SEC00641|SEC00861,FacultyID=EDU-F077; A=SEC00641 [2025-05-06 00:00 - 2025-08-12 00:00]; B=SEC00861 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5284,TimeOverlap,High,campus_sections_assignments,SEC00771|SEC00861,FacultyID=EDU-F077; A=SEC00771 [2025-05-07 00:00 - 2025-08-06 00:00]; B=SEC00861 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5285,TimeOverlap,High,campus_sections_assignments,SEC00782|SEC00861,FacultyID=EDU-F077; A=SEC00782 [2025-05-08 00:00 - 2025-08-07 00:00]; B=SEC00861 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5286,TimeOverlap,High,campus_sections_assignments,SEC00789|SEC00861,FacultyID=EDU-F077; A=SEC00789 [2025-05-11 00:00 - 2025-08-17 00:00]; B=SEC00861 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5287,TimeOverlap,High,campus_sections_assignments,SEC00811|SEC00861,FacultyID=EDU-F077; A=SEC00811 [2025-05-09 00:00 - 2025-08-15 00:00]; B=SEC00861 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5288,TimeOverlap,High,campus_sections_assignments,SEC00840|SEC00861,FacultyID=EDU-F077; A=SEC00840 [2025-05-05 00:00 - 2025-07-28 00:00]; B=SEC00861 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5289,TimeOverlap,High,campus_sections_assignments,SEC00860|SEC00861,FacultyID=EDU-F077; A=SEC00860 [2025-05-05 00:00 - 2025-08-04 00:00]; B=SEC00861 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5290,TimeOverlap,High,campus_sections_assignments,SEC00814|SEC00863,FacultyID=EDU-F251; A=SEC00814 [2025-05-11 00:00 - 2025-08-17 00:00]; B=SEC00863 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5291,TimeOverlap,High,campus_sections_assignments,SEC00642|SEC00866,FacultyID=EDU-F199; A=SEC00642 [2025-05-07 00:00 - 2025-07-30 00:00]; B=SEC00866 [2025-05-06 00:00 - 2025-07-29 00:00],2025-09-28 20:10:54.3929671,Open
5292,TimeOverlap,High,campus_sections_assignments,SEC00853|SEC00867,FacultyID=nan; A=SEC00853 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00867 [2025-05-09 00:00 - 2025-08-15 00:00],2025-09-28 20:10:54.3929671,Open
5293,TimeOverlap,High,campus_sections_assignments,SEC00859|SEC00867,FacultyID=nan; A=SEC00859 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00867 [2025-05-09 00:00 - 2025-08-15 00:00],2025-09-28 20:10:54.3929671,Open
5294,TimeOverlap,High,campus_sections_assignments,SEC00674|SEC00867,FacultyID=nan; A=SEC00674 [2025-05-11 00:00 - 2025-08-03 00:00]; B=SEC00867 [2025-05-09 00:00 - 2025-08-15 00:00],2025-09-28 20:10:54.3929671,Open
5295,TimeOverlap,High,campus_sections_assignments,SEC00692|SEC00867,FacultyID=nan; A=SEC00692 [2025-05-11 00:00 - 2025-08-10 00:00]; B=SEC00867 [2025-05-09 00:00 - 2025-08-15 00:00],2025-09-28 20:10:54.3929671,Open
5296,TimeOverlap,High,campus_sections_assignments,SEC00734|SEC00867,FacultyID=nan; A=SEC00734 [2025-05-10 00:00 - 2025-08-16 00:00]; B=SEC00867 [2025-05-09 00:00 - 2025-08-15 00:00],2025-09-28 20:10:54.3929671,Open
5297,TimeOverlap,High,campus_sections_assignments,SEC00744|SEC00867,FacultyID=nan; A=SEC00744 [2025-05-11 00:00 - 2025-08-03 00:00]; B=SEC00867 [2025-05-09 00:00 - 2025-08-15 00:00],2025-09-28 20:10:54.3929671,Open
5298,TimeOverlap,High,campus_sections_assignments,SEC00750|SEC00867,FacultyID=nan; A=SEC00750 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00867 [2025-05-09 00:00 - 2025-08-15 00:00],2025-09-28 20:10:54.3929671,Open
5299,TimeOverlap,High,campus_sections_assignments,SEC00830|SEC00867,FacultyID=nan; A=SEC00830 [2025-05-11 00:00 - 2025-08-10 00:00]; B=SEC00867 [2025-05-09 00:00 - 2025-08-15 00:00],2025-09-28 20:10:54.3929671,Open
5300,TimeOverlap,High,campus_sections_assignments,SEC00760|SEC00868,FacultyID=EDU-F271; A=SEC00760 [2025-05-07 00:00 - 2025-07-30 00:00]; B=SEC00868 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5301,TimeOverlap,High,campus_sections_assignments,SEC00715|SEC00870,FacultyID=EDU-F134; A=SEC00715 [2025-05-09 00:00 - 2025-08-15 00:00]; B=SEC00870 [2025-05-07 00:00 - 2025-07-30 00:00],2025-09-28 20:10:54.3929671,Open
5302,TimeOverlap,High,campus_sections_assignments,SEC00774|SEC00870,FacultyID=EDU-F134; A=SEC00774 [2025-05-09 00:00 - 2025-08-01 00:00]; B=SEC00870 [2025-05-07 00:00 - 2025-07-30 00:00],2025-09-28 20:10:54.3929671,Open
5303,TimeOverlap,High,campus_sections_assignments,SEC00691|SEC00871,FacultyID=EDU-F207; A=SEC00691 [2025-05-06 00:00 - 2025-08-12 00:00]; B=SEC00871 [2025-05-11 00:00 - 2025-08-03 00:00],2025-09-28 20:10:54.3929671,Open
5304,TimeOverlap,High,campus_sections_assignments,SEC00746|SEC00871,FacultyID=EDU-F207; A=SEC00746 [2025-05-07 00:00 - 2025-08-06 00:00]; B=SEC00871 [2025-05-11 00:00 - 2025-08-03 00:00],2025-09-28 20:10:54.3929671,Open
5305,TimeOverlap,High,campus_sections_assignments,SEC00753|SEC00871,FacultyID=EDU-F207; A=SEC00753 [2025-05-06 00:00 - 2025-07-29 00:00]; B=SEC00871 [2025-05-11 00:00 - 2025-08-03 00:00],2025-09-28 20:10:54.3929671,Open
5306,TimeOverlap,High,campus_sections_assignments,SEC00804|SEC00873,FacultyID=EDU-F147; A=SEC00804 [2025-05-09 00:00 - 2025-08-01 00:00]; B=SEC00873 [2025-05-10 00:00 - 2025-08-02 00:00],2025-09-28 20:10:54.3929671,Open
5307,TimeOverlap,High,campus_sections_assignments,SEC00648|SEC00874,FacultyID=EDU-F136; A=SEC00648 [2025-05-11 00:00 - 2025-08-03 00:00]; B=SEC00874 [2025-05-11 00:00 - 2025-08-10 00:00],2025-09-28 20:10:54.3929671,Open
5308,TimeOverlap,High,campus_sections_assignments,SEC00758|SEC00874,FacultyID=EDU-F136; A=SEC00758 [2025-05-06 00:00 - 2025-08-05 00:00]; B=SEC00874 [2025-05-11 00:00 - 2025-08-10 00:00],2025-09-28 20:10:54.3929671,Open
5309,TimeOverlap,High,campus_sections_assignments,SEC00768|SEC00874,FacultyID=EDU-F136; A=SEC00768 [2025-05-07 00:00 - 2025-08-06 00:00]; B=SEC00874 [2025-05-11 00:00 - 2025-08-10 00:00],2025-09-28 20:10:54.3929671,Open
5310,TimeOverlap,High,campus_sections_assignments,SEC00777|SEC00874,FacultyID=EDU-F136; A=SEC00777 [2025-05-10 00:00 - 2025-08-16 00:00]; B=SEC00874 [2025-05-11 00:00 - 2025-08-10 00:00],2025-09-28 20:10:54.3929671,Open
5311,TimeOverlap,High,campus_sections_assignments,SEC00758|SEC00874,FacultyID=EDU-F136; A=SEC00758 [2025-05-06 00:00 - 2025-08-05 00:00]; B=SEC00874 [2025-05-11 00:00 - 2025-08-10 00:00],2025-09-28 20:10:54.3929671,Open
5312,TimeOverlap,High,campus_sections_assignments,SEC00697|SEC00876,FacultyID=EDU-F259; A=SEC00697 [2025-05-06 00:00 - 2025-08-12 00:00]; B=SEC00876 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5313,TimeOverlap,High,campus_sections_assignments,SEC00779|SEC00876,FacultyID=EDU-F259; A=SEC00779 [2025-05-07 00:00 - 2025-07-30 00:00]; B=SEC00876 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5314,TimeOverlap,High,campus_sections_assignments,SEC00847|SEC00876,FacultyID=EDU-F259; A=SEC00847 [2025-05-12 00:00 - 2025-08-04 00:00]; B=SEC00876 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5315,TimeOverlap,High,campus_sections_assignments,SEC00816|SEC00878,FacultyID=EDU-F197; A=SEC00816 [2025-05-08 00:00 - 2025-07-31 00:00]; B=SEC00878 [2025-05-07 00:00 - 2025-08-13 00:00],2025-09-28 20:10:54.3929671,Open
5316,TimeOverlap,High,campus_sections_assignments,SEC00879|SEC00884,FacultyID=EDU-F205; A=SEC00879 [2025-05-09 00:00 - 2025-08-15 00:00]; B=SEC00884 [2025-05-11 00:00 - 2025-08-17 00:00],2025-09-28 20:10:54.3929671,Open
5317,TimeOverlap,High,campus_sections_assignments,SEC00643|SEC00885,FacultyID=EDU-F002; A=SEC00643 [2025-05-06 00:00 - 2025-08-05 00:00]; B=SEC00885 [2025-05-11 00:00 - 2025-08-10 00:00],2025-09-28 20:10:54.3929671,Open
5318,TimeOverlap,High,campus_sections_assignments,SEC00653|SEC00886,FacultyID=EDU-F186; A=SEC00653 [2025-05-06 00:00 - 2025-07-29 00:00]; B=SEC00886 [2025-05-09 00:00 - 2025-08-08 00:00],2025-09-28 20:10:54.3929671,Open
5319,TimeOverlap,High,campus_sections_assignments,SEC00715|SEC00887,FacultyID=EDU-F134; A=SEC00715 [2025-05-09 00:00 - 2025-08-15 00:00]; B=SEC00887 [2025-05-05 00:00 - 2025-08-11 00:00],2025-09-28 20:10:54.3929671,Open
5320,TimeOverlap,High,campus_sections_assignments,SEC00774|SEC00887,FacultyID=EDU-F134; A=SEC00774 [2025-05-09 00:00 - 2025-08-01 00:00]; B=SEC00887 [2025-05-05 00:00 - 2025-08-11 00:00],2025-09-28 20:10:54.3929671,Open
5321,TimeOverlap,High,campus_sections_assignments,SEC00870|SEC00887,FacultyID=EDU-F134; A=SEC00870 [2025-05-07 00:00 - 2025-07-30 00:00]; B=SEC00887 [2025-05-05 00:00 - 2025-08-11 00:00],2025-09-28 20:10:54.3929671,Open
5322,TimeOverlap,High,campus_sections_assignments,SEC00865|SEC00891,FacultyID=EDU-F221; A=SEC00865 [2025-05-06 00:00 - 2025-07-29 00:00]; B=SEC00891 [2025-05-09 00:00 - 2025-08-08 00:00],2025-09-28 20:10:54.3929671,Open
5323,TimeOverlap,High,campus_sections_assignments,SEC00836|SEC00892,FacultyID=EDU-F118; A=SEC00836 [2025-05-08 00:00 - 2025-08-07 00:00]; B=SEC00892 [2025-05-11 00:00 - 2025-08-10 00:00],2025-09-28 20:10:54.3929671,Open
5324,TimeOverlap,High,campus_sections_assignments,SEC00808|SEC00893,FacultyID=EDU-F222; A=SEC00808 [2025-05-11 00:00 - 2025-08-17 00:00]; B=SEC00893 [2025-05-05 00:00 - 2025-07-28 00:00],2025-09-28 20:10:54.3929671,Open
5325,TimeOverlap,High,campus_sections_assignments,SEC00851|SEC00893,FacultyID=EDU-F222; A=SEC00851 [2025-05-11 00:00 - 2025-08-03 00:00]; B=SEC00893 [2025-05-05 00:00 - 2025-07-28 00:00],2025-09-28 20:10:54.3929671,Open
5326,TimeOverlap,High,campus_sections_assignments,SEC00844|SEC00894,FacultyID=EDU-F198; A=SEC00844 [2025-05-12 00:00 - 2025-08-18 00:00]; B=SEC00894 [2025-05-05 00:00 - 2025-08-04 00:00],2025-09-28 20:10:54.3929671,Open
5327,TimeOverlap,High,campus_sections_assignments,SEC00702|SEC00895,FacultyID=EDU-F214; A=SEC00702 [2025-05-08 00:00 - 2025-08-07 00:00]; B=SEC00895 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5328,TimeOverlap,High,campus_sections_assignments,SEC00821|SEC00895,FacultyID=EDU-F214; A=SEC00821 [2025-05-06 00:00 - 2025-07-29 00:00]; B=SEC00895 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5329,TimeOverlap,High,campus_sections_assignments,SEC00688|SEC00896,FacultyID=EDU-F167; A=SEC00688 [2025-05-06 00:00 - 2025-08-05 00:00]; B=SEC00896 [2025-05-07 00:00 - 2025-07-30 00:00],2025-09-28 20:10:54.3929671,Open
5330,TimeOverlap,High,campus_sections_assignments,SEC00806|SEC00898,FacultyID=EDU-F023; A=SEC00806 [2025-05-05 00:00 - 2025-08-11 00:00]; B=SEC00898 [2025-05-10 00:00 - 2025-08-02 00:00],2025-09-28 20:10:54.3929671,Open
5331,TimeOverlap,High,campus_sections_assignments,SEC00770|SEC00899,FacultyID=EDU-F190; A=SEC00770 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00899 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5332,TimeOverlap,High,campus_sections_assignments,SEC00857|SEC00899,FacultyID=EDU-F190; A=SEC00857 [2025-05-10 00:00 - 2025-08-02 00:00]; B=SEC00899 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5333,TimeOverlap,High,campus_sections_assignments,SEC00762|SEC00903,FacultyID=EDU-F192; A=SEC00762 [2025-05-10 00:00 - 2025-08-16 00:00]; B=SEC00903 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5334,TimeOverlap,High,campus_sections_assignments,SEC00680|SEC00904,FacultyID=EDU-F061; A=SEC00680 [2025-05-12 00:00 - 2025-08-11 00:00]; B=SEC00904 [2025-05-09 00:00 - 2025-08-08 00:00],2025-09-28 20:10:54.3929671,Open
5335,TimeOverlap,High,campus_sections_assignments,SEC00815|SEC00904,FacultyID=EDU-F061; A=SEC00815 [2025-05-05 00:00 - 2025-08-04 00:00]; B=SEC00904 [2025-05-09 00:00 - 2025-08-08 00:00],2025-09-28 20:10:54.3929671,Open
5336,TimeOverlap,High,campus_sections_assignments,SEC00655|SEC00905,FacultyID=EDU-F208; A=SEC00655 [2025-05-06 00:00 - 2025-08-05 00:00]; B=SEC00905 [2025-05-11 00:00 - 2025-08-03 00:00],2025-09-28 20:10:54.3929671,Open
5337,TimeOverlap,High,campus_sections_assignments,SEC00643|SEC00906,FacultyID=EDU-F002; A=SEC00643 [2025-05-06 00:00 - 2025-08-05 00:00]; B=SEC00906 [2025-05-09 00:00 - 2025-08-08 00:00],2025-09-28 20:10:54.3929671,Open
5338,TimeOverlap,High,campus_sections_assignments,SEC00885|SEC00906,FacultyID=EDU-F002; A=SEC00885 [2025-05-11 00:00 - 2025-08-10 00:00]; B=SEC00906 [2025-05-09 00:00 - 2025-08-08 00:00],2025-09-28 20:10:54.3929671,Open
5339,TimeOverlap,High,campus_sections_assignments,SEC00656|SEC00908,FacultyID=EDU-F073; A=SEC00656 [2025-05-07 00:00 - 2025-08-06 00:00]; B=SEC00908 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5340,TimeOverlap,High,campus_sections_assignments,SEC00755|SEC00908,FacultyID=EDU-F073; A=SEC00755 [2025-05-08 00:00 - 2025-08-14 00:00]; B=SEC00908 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5341,TimeOverlap,High,campus_sections_assignments,SEC00785|SEC00908,FacultyID=EDU-F073; A=SEC00785 [2025-05-12 00:00 - 2025-08-11 00:00]; B=SEC00908 [2025-05-08 00:00 - 2025-08-14 00:00],2025-09-28 20:10:54.3929671,Open
5342,TimeOverlap,High,campus_sections_assignments,SEC00801|SEC00910,FacultyID=EDU-F052; A=SEC00801 [2025-05-10 00:00 - 2025-08-09 00:00]; B=SEC00910 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5343,TimeOverlap,High,campus_sections_assignments,SEC00816|SEC00912,FacultyID=EDU-F197; A=SEC00816 [2025-05-08 00:00 - 2025-07-31 00:00]; B=SEC00912 [2025-05-09 00:00 - 2025-08-08 00:00],2025-09-28 20:10:54.3929671,Open
5344,TimeOverlap,High,campus_sections_assignments,SEC00878|SEC00912,FacultyID=EDU-F197; A=SEC00878 [2025-05-07 00:00 - 2025-08-13 00:00]; B=SEC00912 [2025-05-09 00:00 - 2025-08-08 00:00],2025-09-28 20:10:54.3929671,Open
5345,TimeOverlap,High,campus_sections_assignments,SEC00818|SEC00917,FacultyID=EDU-F125; A=SEC00818 [2025-05-07 00:00 - 2025-08-06 00:00]; B=SEC00917 [2025-05-07 00:00 - 2025-07-30 00:00],2025-09-28 20:10:54.3929671,Open
5346,TimeOverlap,High,campus_sections_assignments,SEC00722|SEC00920,FacultyID=EDU-F279; A=SEC00722 [2025-05-08 00:00 - 2025-07-31 00:00]; B=SEC00920 [2025-05-07 00:00 - 2025-08-06 00:00],2025-09-28 20:10:54.3929671,Open
5347,TimeOverlap,High,campus_sections_assignments,SEC00697|SEC00921,FacultyID=EDU-F259; A=SEC00697 [2025-05-06 00:00 - 2025-08-12 00:00]; B=SEC00921 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
5348,TimeOverlap,High,campus_sections_assignments,SEC00779|SEC00921,FacultyID=EDU-F259; A=SEC00779 [2025-05-07 00:00 - 2025-07-30 00:00]; B=SEC00921 [2025-05-08 00:00 - 2025-08-07 00:00],2025-09-28 20:10:54.3929671,Open
